input_id,hash40,piece,source,nCV,nCL,deltaC,a_t,b_t,c1_t_V,c1_t_L,dVt,dLt,ood,ok
52186,50a35513182709c2,T,1,34,34,0,0,0,0,0,0,0,0,1
52187,1e60664b8823f702,L,0,37,34,3,3,0,0,0,0,0,0,1
52188,1e60664b8823f702,T,1,37,37,0,0,0,0,0,0,0,0,1
52189,eecee14829ea887e,I,0,17,17,0,0,0,0,0,0,0,0,1
52190,eecee14829ea887e,T,1,34,34,0,0,0,0,0,0,0,0,1
52191,21e8ff161f704b52,I,0,17,17,0,0,0,0,0,0,0,0,1
52192,21e8ff161f704b52,T,1,41,40,1,1,0,0,0,0,0,0,1
52193,46a33df6682b5b08,Z,0,17,17,0,0,0,0,0,0,0,0,1
52194,46a33df6682b5b08,I,1,17,17,0,0,0,0,0,0,0,0,1
52195,e786f60e7279bd80,L,0,42,34,8,8,0,0,0,0,0,0,1
52196,e786f60e7279bd80,T,1,42,42,0,0,0,0,0,0,0,0,1
52197,b47363fe61576e92,I,0,18,17,1,1,0,0,0,0,0,0,1
52198,b47363fe61576e92,T,1,39,39,0,0,0,0,0,0,0,0,1
52199,ecbee425db97911a,I,0,17,17,0,0,0,0,0,0,0,0,1
52200,ecbee425db97911a,T,1,34,34,0,0,0,0,0,0,0,0,1
52201,5ce27d79ad70f778,J,0,34,34,0,0,0,0,0,0,0,0,1
52202,5ce27d79ad70f778,L,1,34,34,0,0,0,0,0,0,0,0,1
52203,a00ed0b96690efd9,J,0,34,34,0,0,0,0,0,0,0,0,1
52204,a00ed0b96690efd9,I,1,17,17,0,0,0,0,0,0,0,0,1
52205,2734a7dcd6f92e78,Z,0,17,17,0,0,0,0,0,0,0,0,1
52206,2734a7dcd6f92e78,L,1,34,34,0,0,0,0,0,0,0,0,1
52207,e86b28e5831283f8,O,0,9,9,0,0,0,0,0,0,0,0,1
52208,e86b28e5831283f8,Z,1,17,17,0,0,0,0,0,0,0,0,1
52209,d5af88a5d7f6a8a1,L,0,34,34,0,0,0,0,0,0,0,0,1
52210,d5af88a5d7f6a8a1,S,1,17,17,0,0,0,0,0,0,0,0,1
52211,b31281c77244a6a2,L,0,37,34,3,3,0,0,0,0,0,0,1
52212,b31281c77244a6a2,S,1,19,17,2,2,0,0,0,0,0,0,1
52213,efc14fe196426252,L,0,41,34,7,7,0,0,0,0,0,0,1
52214,efc14fe196426252,S,1,21,17,4,4,0,0,0,0,0,0,1
52215,ded2bd67d5258f52,I,0,17,17,0,0,0,0,0,0,0,0,1
52216,ded2bd67d5258f52,S,1,17,17,0,0,0,0,0,0,0,0,1
52217,89e0e9bf3cc4d23d,I,0,17,17,0,0,0,0,0,0,0,0,1
52218,89e0e9bf3cc4d23d,T,1,38,37,1,1,0,0,0,0,0,0,1
52219,6e0afec3d6917dbc,J,0,34,34,0,0,0,0,0,0,0,0,1
52220,6e0afec3d6917dbc,L,1,35,34,1,1,0,0,0,0,0,0,1
52221,aaea22afbec8bbbd,J,0,34,34,0,0,0,0,0,0,0,0,1
52222,aaea22afbec8bbbd,T,1,34,34,0,0,0,0,0,0,0,0,1
52223,0712de8918e3a878,Z,0,17,17,0,0,0,0,0,0,0,0,1
52224,0712de8918e3a878,J,1,34,34,0,0,0,0,0,0,0,0,1
52225,b8f131d0c70570bc,Z,0,17,17,0,0,0,0,0,0,0,0,1
52226,b8f131d0c70570bc,L,1,35,34,1,1,0,0,0,0,0,0,1
52227,d5e6b18cd10e303c,O,0,9,9,0,0,0,0,0,0,0,0,1
52228,d5e6b18cd10e303c,Z,1,17,17,0,0,0,0,0,0,0,0,1
52229,4d82ded59b1d603c,L,0,35,34,1,1,0,0,0,0,0,0,1
52230,4d82ded59b1d603c,O,1,9,9,0,0,0,0,0,0,0,0,1
52231,3fcc18f56ce7aaa8,L,1,35,34,1,1,0,0,0,0,0,0,1
52232,1f9d88f04310136a,L,0,34,34,0,0,0,0,0,0,0,0,1
52233,1f9d88f04310136a,S,1,18,17,1,1,0,0,0,0,0,0,1
52234,d6e862bf17803dba,I,0,17,17,0,0,0,0,0,0,0,0,1
52235,d6e862bf17803dba,T,1,34,34,0,0,0,0,0,0,0,0,1
52236,0390995f87a8eebc,Z,0,17,17,0,0,0,0,0,0,0,0,1
52237,0390995f87a8eebc,J,1,34,34,0,0,0,0,0,0,0,0,1
52238,34a229c9a0ad6638,O,0,9,9,0,0,0,0,0,0,0,0,1
52239,34a229c9a0ad6638,L,1,34,34,0,0,0,0,0,0,0,0,1
52240,9becef9a6146d3b8,L,0,34,34,0,0,0,0,0,0,0,0,1
52241,9becef9a6146d3b8,O,1,9,9,0,0,0,0,0,0,0,0,1
52242,bf23542f30a82502,L,0,36,34,2,2,0,0,0,0,0,0,1
52243,bf23542f30a82502,S,1,18,17,1,1,0,0,0,0,0,0,1
52244,31f402d0f438241d,L,0,38,34,4,4,0,0,0,0,0,0,1
52245,31f402d0f438241d,S,1,19,17,2,2,0,0,0,0,0,0,1
52246,5cd2909e1335dafb,I,0,18,17,1,1,0,0,0,0,0,0,1
52247,5cd2909e1335dafb,T,1,37,37,0,0,0,0,0,0,0,0,1
52248,ca94067bea7c689a,I,0,17,17,0,0,0,0,0,0,0,0,1
52249,ca94067bea7c689a,T,1,36,35,1,1,0,0,0,0,0,0,1
52250,77d740288db00ba8,J,0,34,34,0,0,0,0,0,0,0,0,1
52251,77d740288db00ba8,L,1,35,34,1,1,0,0,0,0,0,0,1
52252,105355b4618f4448,J,0,34,34,0,0,0,0,0,0,0,0,1
52253,105355b4618f4448,I,1,17,17,0,0,0,0,0,0,0,0,1
52254,32dd6c68a3766948,Z,0,17,17,0,0,0,0,0,0,0,0,1
52255,32dd6c68a3766948,I,1,17,17,0,0,0,0,0,0,0,0,1
52256,c996d76d17e19238,O,0,9,9,0,0,0,0,0,0,0,0,1
52257,c996d76d17e19238,J,1,34,34,0,0,0,0,0,0,0,0,1
52258,308d5f199114a0bc,O,0,9,9,0,0,0,0,0,0,0,0,1
52259,308d5f199114a0bc,L,1,35,34,1,1,0,0,0,0,0,0,1
52260,5b77c1ec9b29dc22,L,0,38,34,4,4,0,0,0,0,0,0,1
52261,5b77c1ec9b29dc22,S,1,19,17,2,2,0,0,0,0,0,0,1
52262,b84d094f3ef74e79,L,0,34,34,0,0,0,0,0,0,0,0,1
52263,b84d094f3ef74e79,S,1,17,17,0,0,0,0,0,0,0,0,1
52264,2fd91e21a9a755f4,L,0,38,34,4,4,0,0,0,0,0,0,1
52265,2fd91e21a9a755f4,S,1,19,17,2,2,0,0,0,0,0,0,1
52266,f379902d1e968cfe,I,0,18,17,1,1,0,0,0,0,0,0,1
52267,f379902d1e968cfe,T,1,38,38,0,0,0,0,0,0,0,0,1
52268,adc96665144240d4,I,0,18,17,1,1,0,0,0,0,0,0,1
52269,adc96665144240d4,T,1,37,37,0,0,0,0,0,0,0,0,1
52270,c71f5091a539b798,Z,0,18,17,1,1,0,0,0,0,0,0,1
52271,c71f5091a539b798,I,1,17,17,0,0,0,0,0,0,0,0,1
52272,061afd3420490732,Z,0,17,17,0,0,0,0,0,0,0,0,1
52273,061afd3420490732,I,1,17,17,0,0,0,0,0,0,0,0,1
52274,bc049c43e208cabc,O,0,9,9,0,0,0,0,0,0,0,0,1
52275,bc049c43e208cabc,J,1,34,34,0,0,0,0,0,0,0,0,1
52276,218529f44894c3a8,L,1,36,34,2,2,0,0,0,0,0,0,1
52277,79e6689fda96570d,L,0,34,34,0,0,0,0,0,0,0,0,1
52278,79e6689fda96570d,S,1,17,17,0,0,0,0,0,0,0,0,1
52279,3446160166ad0600,L,0,42,34,8,8,0,0,0,0,0,0,1
52280,3446160166ad0600,S,1,21,17,4,4,0,0,0,0,0,0,1
52281,9b9889c12fa6fd7e,I,0,17,17,0,0,0,0,0,0,0,0,1
52282,9b9889c12fa6fd7e,T,1,34,34,0,0,0,0,0,0,0,0,1
52283,4e3c6759d6bee7ae,I,0,17,17,0,0,0,0,0,0,0,0,1
52284,4e3c6759d6bee7ae,T,1,34,34,0,0,0,0,0,0,0,0,1
52285,3f8cf9e403aa7aa8,J,0,34,34,0,0,0,0,0,0,0,0,1
52286,3f8cf9e403aa7aa8,L,1,35,34,1,1,0,0,0,0,0,0,1
52287,0ddb37f7869349e2,J,0,35,34,1,1,0,0,0,0,0,0,1
52288,0ddb37f7869349e2,T,1,38,37,1,1,0,0,0,0,0,0,1
52289,dcdcdefa4f1c21c2,L,0,34,34,0,0,0,0,0,0,0,0,1
52290,dcdcdefa4f1c21c2,S,1,17,17,0,0,0,0,0,0,0,0,1
52291,63af749cd697c352,L,0,42,34,8,8,0,0,0,0,0,0,1
52292,63af749cd697c352,S,1,21,17,4,4,0,0,0,0,0,0,1
52293,9814b1ee6d21e4f8,I,0,17,17,0,0,0,0,0,0,0,0,1
52294,9814b1ee6d21e4f8,T,1,34,34,0,0,0,0,0,0,0,0,1
52295,7129823d5d20eb42,I,0,18,17,1,1,0,0,0,0,0,0,1
52296,7129823d5d20eb42,T,1,35,35,0,0,0,0,0,0,0,0,1
52297,ce737a2df8be5c68,J,0,34,34,0,0,0,0,0,0,0,0,1
52298,ce737a2df8be5c68,L,1,35,34,1,1,0,0,0,0,0,0,1
52299,16a9d6afb3473488,J,0,36,34,2,2,0,0,0,0,0,0,1
52300,16a9d6afb3473488,I,1,18,17,1,1,0,0,0,0,0,0,1
52301,0b7f082ebe5c7b13,Z,0,17,17,0,0,0,0,0,0,0,0,1
52302,0b7f082ebe5c7b13,I,1,17,17,0,0,0,0,0,0,0,0,1
52303,cff09c0ae3469502,L,0,37,34,3,3,0,0,0,0,0,0,1
52304,cff09c0ae3469502,S,1,19,17,2,2,0,0,0,0,0,0,1
52305,eae9e240f72c48d6,I,0,17,17,0,0,0,0,0,0,0,0,1
52306,eae9e240f72c48d6,T,1,34,34,0,0,0,0,0,0,0,0,1
52307,6ec6b9723c7d7d88,J,0,34,34,0,0,0,0,0,0,0,0,1
52308,6ec6b9723c7d7d88,I,1,17,17,0,0,0,0,0,0,0,0,1
52309,8ff6cdb5150ba5f0,L,0,38,34,4,4,0,0,0,0,0,0,1
52310,8ff6cdb5150ba5f0,S,1,19,17,2,2,0,0,0,0,0,0,1
52311,98b50b69c0f10f02,L,0,38,34,4,4,0,0,0,0,0,0,1
52312,98b50b69c0f10f02,S,1,19,17,2,2,0,0,0,0,0,0,1
52313,5ea8e405c60c7ec2,L,0,34,34,0,0,0,0,0,0,0,0,1
52314,5ea8e405c60c7ec2,S,1,17,17,0,0,0,0,0,0,0,0,1
52315,015024f7978047ad,I,0,17,17,0,0,0,0,0,0,0,0,1
52316,015024f7978047ad,T,1,34,34,0,0,0,0,0,0,0,0,1
52317,21ad2223810fb5be,I,0,17,17,0,0,0,0,0,0,0,0,1
52318,21ad2223810fb5be,T,1,34,34,0,0,0,0,0,0,0,0,1
52319,799bbc45dc5df1f6,J,0,34,34,0,0,0,0,0,0,0,0,1
52320,799bbc45dc5df1f6,I,1,17,17,0,0,0,0,0,0,0,0,1
52321,5cb2bdadc921f8d8,J,0,34,34,0,0,0,0,0,0,0,0,1
52322,5cb2bdadc921f8d8,I,1,17,17,0,0,0,0,0,0,0,0,1
52323,f6c3b65434a0da58,Z,0,18,17,1,1,0,0,0,0,0,0,1
52324,f6c3b65434a0da58,I,1,17,17,0,0,0,0,0,0,0,0,1
52325,f26de8ef0e436317,O,0,9,9,0,0,0,0,0,0,0,0,1
52326,f26de8ef0e436317,I,1,17,17,0,0,0,0,0,0,0,0,1
52327,dc733cfba3f15629,L,0,40,34,6,6,0,0,0,0,0,0,1
52328,dc733cfba3f15629,S,1,19,17,2,2,0,0,0,0,0,0,1
52329,7f7cb0b34b185f62,L,0,39,34,5,5,0,0,0,0,0,0,1
52330,7f7cb0b34b185f62,S,1,20,17,3,3,0,0,0,0,0,0,1
52331,cc8cef32c5aed94e,I,0,17,17,0,0,0,0,0,0,0,0,1
52332,cc8cef32c5aed94e,T,1,34,34,0,0,0,0,0,0,0,0,1
52333,699665dc94d63362,I,0,17,17,0,0,0,0,0,0,0,0,1
52334,699665dc94d63362,T,1,38,37,1,1,0,0,0,0,0,0,1
52335,ded6481965ba2538,J,0,34,34,0,0,0,0,0,0,0,0,1
52336,ded6481965ba2538,I,1,17,17,0,0,0,0,0,0,0,0,1
52337,f25e1188f93b92c2,L,0,34,34,0,0,0,0,0,0,0,0,1
52338,f25e1188f93b92c2,S,1,17,17,0,0,0,0,0,0,0,0,1
52339,afb0e4458c223782,L,0,38,34,4,4,0,0,0,0,0,0,1
52340,afb0e4458c223782,S,1,19,17,2,2,0,0,0,0,0,0,1
52341,7d6b4cff8a4b7818,I,0,17,17,0,0,0,0,0,0,0,0,1
52342,7d6b4cff8a4b7818,T,1,34,34,0,0,0,0,0,0,0,0,1
52343,245eeb1742d16997,I,0,17,17,0,0,0,0,0,0,0,0,1
52344,245eeb1742d16997,T,1,34,34,0,0,0,0,0,0,0,0,1
52345,fe8680c8853e6610,J,0,34,34,0,0,0,0,0,0,0,0,1
52346,fe8680c8853e6610,T,1,34,34,0,1,1,0,0,0,0,0,1
52347,3a0b3791eca67328,Z,0,17,17,0,0,0,0,0,0,0,0,1
52348,3a0b3791eca67328,J,1,34,34,0,0,0,0,0,0,0,0,1
52349,c06ecf0bc285fe93,O,0,9,9,0,0,0,0,0,0,0,0,1
52350,c06ecf0bc285fe93,I,1,17,17,0,0,0,0,0,0,0,0,1
52351,8fc44d485d3b8800,L,0,34,34,0,0,0,0,0,0,0,0,1
52352,8fc44d485d3b8800,I,1,17,17,0,0,0,0,0,0,0,0,1
52353,b3e76f19e0bc5960,L,0,42,34,8,8,0,0,0,0,0,0,1
52354,b3e76f19e0bc5960,S,1,21,17,4,4,0,0,0,0,0,0,1
52355,64fe56bf1635df31,I,0,18,17,1,1,0,0,0,0,0,0,1
52356,64fe56bf1635df31,T,1,37,37,0,0,0,0,0,0,0,0,1
52357,9b258b95923fe3de,I,0,17,17,0,0,0,0,0,0,0,0,1
52358,9b258b95923fe3de,T,1,34,34,0,0,0,0,0,0,0,0,1
52359,45fe2b26875cde3a,J,0,36,34,2,2,0,0,0,0,0,0,1
52360,45fe2b26875cde3a,I,1,18,17,1,1,0,0,0,0,0,0,1
52361,604e8696434b68ad,J,0,34,34,0,0,0,0,0,0,0,0,1
52362,604e8696434b68ad,I,1,17,17,0,0,0,0,0,0,0,0,1
52363,f73d7689d5422aa8,Z,0,17,17,0,0,0,0,0,0,0,0,1
52364,f73d7689d5422aa8,I,1,17,17,0,0,0,0,0,0,0,0,1
52365,8064f55b5c0ba828,O,0,9,9,0,0,0,0,0,0,0,0,1
52366,8064f55b5c0ba828,I,1,17,17,0,0,0,0,0,0,0,0,1
52367,197755487bd88080,I,1,17,17,0,0,0,0,0,0,0,0,1
52368,8134abbd16b831c2,L,0,34,34,0,0,0,0,0,0,0,0,1
52369,8134abbd16b831c2,S,1,17,17,0,0,0,0,0,0,0,0,1
52370,361c6b9ee66496e2,L,0,40,34,6,6,0,0,0,0,0,0,1
52371,361c6b9ee66496e2,S,1,20,17,3,3,0,0,0,0,0,0,1
52372,6424a5e20f4aad32,I,0,18,17,1,1,0,0,0,0,0,0,1
52373,6424a5e20f4aad32,T,1,38,38,0,0,0,0,0,0,0,0,1
52374,8fc62a4cfd1d2820,I,0,17,17,0,0,0,0,0,0,0,0,1
52375,8fc62a4cfd1d2820,T,1,34,34,0,0,0,0,0,0,0,0,1
52376,cbd7bb5a0e9834fb,J,0,34,34,0,0,0,0,0,0,0,0,1
52377,cbd7bb5a0e9834fb,I,1,17,17,0,0,0,0,0,0,0,0,1
52378,14f84f3f053070e8,L,1,35,34,1,1,0,0,0,0,0,0,1
52379,be640a3b18c9a35f,I,0,17,17,0,0,0,0,0,0,0,0,1
52380,be640a3b18c9a35f,S,1,18,17,1,1,0,0,0,0,0,0,1
52381,47b16a9861e3034b,J,0,36,34,2,2,0,0,0,0,0,0,1
52382,47b16a9861e3034b,T,1,35,35,0,0,0,0,0,0,0,0,1
52383,076323d84874454d,J,0,34,34,0,0,0,0,0,0,0,0,1
52384,076323d84874454d,I,1,17,17,0,0,0,0,0,0,0,0,1
52385,eff6bcad1be0e636,Z,0,17,17,0,0,0,0,0,0,0,0,1
52386,eff6bcad1be0e636,I,1,17,17,0,0,0,0,0,0,0,0,1
52387,9e5c317ad31f233a,I,0,17,17,0,0,0,0,0,0,0,0,1
52388,9e5c317ad31f233a,T,1,34,34,0,0,0,0,0,0,0,0,1
52389,01885ce00324d883,I,0,17,17,0,0,0,0,0,0,0,0,1
52390,01885ce00324d883,T,1,34,34,0,0,0,0,0,0,0,0,1
52391,f99eecb5fc22119d,J,0,34,34,0,0,0,0,0,0,0,0,1
52392,f99eecb5fc22119d,I,1,17,17,0,0,0,0,0,0,0,0,1
52393,56b5471d29fb3d98,J,0,34,34,0,0,0,0,0,0,0,0,1
52394,56b5471d29fb3d98,T,1,34,34,0,0,0,0,0,0,0,0,1
52395,004bf3555e0ea8c4,O,0,9,9,0,0,0,0,0,0,0,0,1
52396,004bf3555e0ea8c4,Z,1,17,17,0,0,0,0,0,0,0,0,1
52397,ea4badcbbce2f928,L,0,35,34,1,1,0,0,0,0,0,0,1
52398,ea4badcbbce2f928,J,1,34,34,0,0,0,0,0,0,0,0,1
52399,552b98bc8bc82aa8,L,1,35,34,1,1,0,0,0,0,0,0,1
52400,0995d0ecd8682aa2,I,0,17,17,0,0,0,0,0,0,0,0,1
52401,0995d0ecd8682aa2,T,1,34,34,0,0,0,0,0,0,0,0,1
52402,790f17a963de8482,I,0,17,17,0,0,0,0,0,0,0,0,1
52403,790f17a963de8482,T,1,38,37,1,1,0,0,0,0,0,0,1
52404,4d847319495e1168,Z,0,17,17,0,0,0,0,0,0,0,0,1
52405,4d847319495e1168,I,1,17,17,0,0,0,0,0,0,0,0,1
52406,1b76e482675672c0,O,0,9,9,0,0,0,0,0,0,0,0,1
52407,1b76e482675672c0,I,1,17,17,0,0,0,0,0,0,0,0,1
52408,552b98bc8bc82aa8,J,1,34,34,0,0,0,0,0,0,0,0,1
52409,daef350f64cec99d,I,0,17,17,0,0,0,0,0,0,0,0,1
52410,daef350f64cec99d,T,1,34,34,0,0,0,0,0,0,0,0,1
52411,d8b97b3e0ff66e1a,I,0,17,17,0,0,0,0,0,0,0,0,1
52412,d8b97b3e0ff66e1a,T,1,34,34,0,0,0,0,0,0,0,0,1
52413,454cbdc739501dbd,J,0,34,34,0,0,0,0,0,0,0,0,1
52414,454cbdc739501dbd,T,1,34,34,0,0,0,0,0,0,0,0,1
52415,94f06f3dde6ccb1b,J,0,39,34,5,5,0,0,0,0,0,0,1
52416,94f06f3dde6ccb1b,T,1,41,41,0,0,0,0,0,0,0,0,1
52417,5db702a4f832eac8,Z,0,17,17,0,0,0,0,0,0,0,0,1
52418,5db702a4f832eac8,I,1,17,17,0,0,0,0,0,0,0,0,1
52419,e3d4d11a97aefca8,Z,0,19,17,2,2,0,0,0,0,0,0,1
52420,e3d4d11a97aefca8,I,1,18,17,1,1,0,0,0,0,0,0,1
52421,9c48d3fef20ed8a8,O,0,9,9,0,0,0,0,0,0,0,0,1
52422,9c48d3fef20ed8a8,I,1,17,17,0,0,0,0,0,0,0,0,1
52423,6fd8d1255e2b0ab2,I,0,17,17,0,0,0,0,0,0,0,0,1
52424,6fd8d1255e2b0ab2,T,1,34,34,0,0,0,0,0,0,0,0,1
52425,7f35229f476fb6a8,I,0,17,17,0,0,0,0,0,0,0,0,1
52426,7f35229f476fb6a8,L,1,35,34,1,1,0,0,0,0,0,0,1
52427,c22c1d3d1b25d9a0,J,0,34,34,0,0,0,0,0,0,0,0,1
52428,c22c1d3d1b25d9a0,L,1,35,34,1,1,0,0,0,0,0,0,1
52429,b5ab2040129c2684,O,0,9,9,0,0,0,0,0,0,0,0,1
52430,b5ab2040129c2684,I,1,17,17,0,0,0,0,0,0,0,0,1
52431,2c1436577c2ceb32,I,0,18,17,1,1,0,0,0,0,0,0,1
52432,2c1436577c2ceb32,T,1,42,42,0,0,0,0,0,0,0,0,1
52433,969758fd00c355e1,J,0,34,34,0,0,0,0,0,0,0,0,1
52434,969758fd00c355e1,I,1,17,17,0,0,0,0,0,0,0,0,1
52435,f1872576032c2828,J,0,35,34,1,1,0,0,0,0,0,0,1
52436,f1872576032c2828,I,1,18,17,1,1,0,0,0,0,0,0,1
52437,b1a764dab6b5a328,O,0,9,9,0,0,0,0,0,0,0,0,1
52438,b1a764dab6b5a328,J,1,34,34,0,0,0,0,0,0,0,0,1
52439,0ebedf6eda01edf2,I,0,17,17,0,0,0,0,0,0,0,0,1
52440,0ebedf6eda01edf2,S,1,17,17,0,0,0,0,0,0,0,0,1
52441,29df5ac837a9b4c2,I,0,17,17,0,0,0,0,0,0,0,0,1
52442,29df5ac837a9b4c2,T,1,34,34,0,0,0,0,0,0,0,0,1
52443,4bdf46f5210ce7e9,J,0,34,34,0,0,0,0,0,0,0,0,1
52444,4bdf46f5210ce7e9,I,1,17,17,0,0,0,0,0,0,0,0,1
52445,e4796635b5403de8,J,0,34,34,0,0,0,0,0,0,0,0,1
52446,e4796635b5403de8,I,1,17,17,0,0,0,0,0,0,0,0,1
52447,469790d5be1063d0,Z,0,17,17,0,0,0,0,0,0,0,0,1
52448,469790d5be1063d0,I,1,17,17,0,0,0,0,0,0,0,0,1
52449,0465b0d620165fa8,Z,0,17,17,0,0,0,0,0,0,0,0,1
52450,0465b0d620165fa8,L,1,35,34,1,1,0,0,0,0,0,0,1
52451,99eb4b71d12dd0a8,O,0,9,9,0,0,0,0,0,0,0,0,1
52452,99eb4b71d12dd0a8,Z,1,17,17,0,0,0,0,0,0,0,0,1
52453,0a9f8cf65f786e02,I,0,18,17,1,1,0,0,0,0,0,0,1
52454,0a9f8cf65f786e02,T,1,42,41,1,1,0,0,0,0,0,0,1
52455,0ebedf6eda01edf2,L,1,35,34,1,1,0,0,0,0,0,0,1
52456,3ad30387295f5036,O,0,9,9,0,0,0,0,0,0,0,0,1
52457,3ad30387295f5036,I,1,17,17,0,0,0,0,0,0,0,0,1
52458,4c51006f45d49b40,L,0,34,34,0,0,0,0,0,0,0,0,1
52459,4c51006f45d49b40,J,1,34,34,0,0,0,0,0,0,0,0,1
52460,50441774e183992e,I,0,17,17,0,0,0,0,0,0,0,0,1
52461,50441774e183992e,T,1,34,34,0,0,0,0,0,0,0,0,1
52462,b913c3831fa4b7c2,I,0,17,17,0,0,0,0,0,0,0,0,1
52463,b913c3831fa4b7c2,T,1,38,37,1,1,0,0,0,0,0,0,1
52464,2e2c736fa2cbf941,J,0,34,34,0,0,0,0,0,0,0,0,1
52465,2e2c736fa2cbf941,I,1,17,17,0,0,0,0,0,0,0,0,1
52466,bf723e9efc1fc498,Z,0,18,17,1,1,0,0,0,0,0,0,1
52467,bf723e9efc1fc498,I,1,18,17,1,1,0,0,0,0,0,0,1
52468,7b97b894bfc95120,Z,0,17,17,0,0,0,0,0,0,0,0,1
52469,7b97b894bfc95120,I,1,17,17,0,0,0,0,0,0,0,0,1
52470,68994fb3c15532e0,O,0,9,9,0,0,0,0,0,0,0,0,1
52471,68994fb3c15532e0,I,1,17,17,0,0,0,0,0,0,0,0,1
52472,127667f3b085bca8,L,1,35,34,1,1,0,0,0,0,0,0,1
52473,94b7560b5ab4d787,I,0,17,17,0,0,0,0,0,0,0,0,1
52474,94b7560b5ab4d787,T,1,35,34,1,1,0,0,0,0,0,0,1
52475,f70959066ca705e2,I,0,17,17,0,0,0,0,0,0,0,0,1
52476,f70959066ca705e2,L,1,35,34,1,1,0,0,0,0,0,0,1
52477,e14b5b353a0a9e18,Z,0,17,17,0,0,0,0,0,0,0,0,1
52478,e14b5b353a0a9e18,I,1,17,17,0,0,0,0,0,0,0,0,1
52479,3dd8bb73855719e2,I,0,17,17,0,0,0,0,0,0,0,0,1
52480,3dd8bb73855719e2,L,1,35,34,1,1,0,0,0,0,0,0,1
52481,3cfb47e40edcc531,J,0,34,34,0,0,0,0,0,0,0,0,1
52482,3cfb47e40edcc531,I,1,17,17,0,0,0,0,0,0,0,0,1
52483,7f4ffd6669da51ba,J,0,34,34,0,0,0,0,0,0,0,0,1
52484,7f4ffd6669da51ba,L,1,34,34,0,0,0,0,0,0,0,0,1
52485,f8c0ee0aeab452c4,Z,0,17,17,0,0,0,0,0,0,0,0,1
52486,f8c0ee0aeab452c4,I,1,17,17,0,0,0,0,0,0,0,0,1
52487,c8cf331d453c6ac2,I,0,17,17,0,0,0,0,0,0,0,0,1
52488,c8cf331d453c6ac2,T,1,34,34,0,0,0,0,0,0,0,0,1
52489,5e255eac684bf3c2,I,0,18,17,1,1,0,0,0,0,0,0,1
52490,5e255eac684bf3c2,T,1,37,37,0,0,0,0,0,0,0,0,1
52491,e28902b9874fc790,J,0,36,34,2,2,0,0,0,0,0,0,1
52492,e28902b9874fc790,I,1,18,17,1,1,0,0,0,0,0,0,1
52493,8a732cf0f41e6da8,Z,0,17,17,0,0,0,0,0,0,0,0,1
52494,8a732cf0f41e6da8,L,1,35,34,1,1,0,0,0,0,0,0,1
52495,d512947fb4c1eba8,Z,0,17,17,0,0,0,0,0,0,0,0,1
52496,d512947fb4c1eba8,J,1,34,34,0,0,0,0,0,0,0,0,1
52497,9fe793956dc26028,O,0,9,9,0,0,0,0,0,0,0,0,1
52498,9fe793956dc26028,Z,1,17,17,0,0,0,0,0,0,0,0,1
52499,336c6b2387fb9afe,I,0,18,17,1,1,0,0,0,0,0,0,1
52500,336c6b2387fb9afe,T,1,38,38,0,0,0,0,0,0,0,0,1
52501,d39cda3b082c3588,I,0,18,17,1,1,0,0,0,0,0,0,1
52502,d39cda3b082c3588,T,1,42,42,0,0,0,0,0,0,0,0,1
52503,a0371c7d74b06bd6,J,0,35,34,1,1,0,0,0,0,0,0,1
52504,a0371c7d74b06bd6,T,1,38,37,1,1,0,0,0,0,0,0,1
52505,6a8591916478eebb,O,0,9,9,0,0,0,0,0,0,0,0,1
52506,6a8591916478eebb,I,1,18,17,1,1,0,0,0,0,0,0,1
52507,6005a363fa23dcb6,O,0,9,9,0,0,0,0,0,0,0,0,1
52508,6005a363fa23dcb6,I,1,17,17,0,0,0,0,0,0,0,0,1
52509,c9f56f9bab099a52,I,0,19,17,2,2,0,0,0,0,0,0,1
52510,c9f56f9bab099a52,T,1,38,38,0,0,0,0,0,0,0,0,1
52511,e9697b3df40ddf62,I,0,17,17,0,0,0,0,0,0,0,0,1
52512,e9697b3df40ddf62,T,1,34,34,0,0,0,0,0,0,0,0,1
52513,ed03f249ff4f236c,J,0,34,34,0,0,0,0,0,0,0,0,1
52514,ed03f249ff4f236c,I,1,17,17,0,0,0,0,0,0,0,0,1
52515,17481993c3088c3f,J,0,34,34,0,0,0,0,0,0,0,0,1
52516,17481993c3088c3f,I,1,17,17,0,0,0,0,0,0,0,0,1
52517,a40d2116e350e84e,Z,0,17,17,0,0,0,0,0,0,0,0,1
52518,a40d2116e350e84e,I,1,17,17,0,0,0,0,0,0,0,0,1
52519,7f717ba4547282ce,O,0,9,9,0,0,0,0,0,0,0,0,1
52520,7f717ba4547282ce,I,1,17,17,0,0,0,0,0,0,0,0,1
52521,efcc7335aa419cce,L,0,34,34,0,0,0,0,0,0,0,0,1
52522,efcc7335aa419cce,I,1,17,17,0,0,0,0,0,0,0,0,1
52523,e1fb7baef16e5f64,I,0,18,17,1,1,0,0,0,0,0,0,1
52524,e1fb7baef16e5f64,T,1,34,34,0,0,0,0,0,0,0,0,1
52525,80a84bfb033e5ff5,J,0,34,34,0,0,0,0,0,0,0,0,1
52526,80a84bfb033e5ff5,I,1,17,17,0,0,0,0,0,0,0,0,1
