# kind board t x y r search_type combo b2b under_attack clear value t2_value t3_value death out_combo out_b2b out_under_attack out_map_rise out_acc_value out_like out_value
safe 16 T 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0
eval 16 I 0 7 0 0 0 0 1 0 -2285.535568313 0 0 0 0 0 0 0 0 0 0
get 16 I 0 7 0 0 0 0 1 0 -2285.535568313 0 0 0 0 0 0 1 -273983584108.671082 -158220.411516 -273661610622.096008
eval 16 I 1 7 0 0 1 0 1 0 -2391.080571820 0 0 0 0 0 0 0 0 0 0
get 16 I 1 7 0 0 1 0 1 0 -2391.080571820 0 0 0 0 0 0 1 -273983584108.671082 -158220.411516 -273646735333.782623
eval 16 I 2 7 0 0 2 0 1 0 -2431.315019256 0 0 0 0 0 0 0 0 0 0
get 16 I 2 7 0 0 2 0 1 0 -2431.315019256 0 0 0 0 0 0 1 -273983584108.671082 -158220.411516 -273641064776.334595
eval 16 I 3 7 0 0 3 0 1 0 -2423.775158530 0 0 0 0 0 0 0 0 0 0
get 16 I 3 7 0 0 3 0 1 0 -2423.775158530 0 0 0 0 0 0 1 -273983584108.671082 -158220.411516 -273642127428.268982
eval 16 I 4 7 0 0 4 0 1 0 -2464.820719153 0 0 0 0 0 0 0 0 0 0
get 16 I 4 7 0 0 4 0 1 0 -2464.820719153 0 0 0 0 0 0 1 -273983584108.671082 -158220.411516 -273636342554.253510
eval 16 I 5 7 0 0 0 1 1 0 -2417.857524178 0 0 0 0 0 0 0 0 0 0
get 16 I 5 7 0 0 0 1 1 0 -2417.857524178 0 0 0 0 1 0 1 -273983584108.671082 -158220.411516 -273642961447.068481
eval 16 O -1 7 0 0 1 1 1 0 -2336.509229239 9 0 0 0 0 0 0 0 0 0
get 16 O -1 7 0 0 1 1 1 0 -2336.509229239 9 0 0 0 1 0 1 0.000000 -55535.563881 329260290.779089
eval 16 O 0 7 0 0 2 1 1 0 -2388.701628139 9 0 0 0 0 0 0 0 0 0
get 16 O 0 7 0 0 2 1 1 0 -2388.701628139 9 0 0 0 1 0 1 0.000000 -55535.563881 336616176.473409
eval 16 O 1 7 0 0 3 1 1 0 -2415.589218739 9 0 0 0 0 0 0 0 0 0
get 16 O 1 7 0 0 3 1 1 0 -2415.589218739 9 0 0 0 1 0 1 0.000000 -29165.495295 340432026.374647
eval 16 O 2 7 0 0 4 1 1 0 -2488.231406144 9 0 0 0 0 0 0 0 0 0
get 16 O 2 7 0 0 4 1 1 0 -2488.231406144 9 0 0 0 1 0 1 0.000000 -29165.495295 350670061.766742
eval 16 O 3 5 0 0 0 0 1 0 -2231.370646880 0 0 0 0 0 0 0 0 0 0
get 16 O 3 5 0 0 0 0 1 0 -2231.370646880 0 0 0 0 0 0 1 0.000000 -171405.445809 314326412.715980
eval 16 O 4 7 0 0 1 0 1 0 -2508.390249205 0 0 0 0 0 0 0 0 0 0
get 16 O 4 7 0 0 1 0 1 0 -2508.390249205 0 0 0 0 0 0 1 0.000000 -145035.377223 353395336.350517
eval 16 S 0 7 0 0 2 0 1 0 -2424.460185268 9 0 0 0 0 0 0 0 0 0
get 16 S 0 7 0 0 2 0 1 0 -2424.460185268 9 0 0 0 0 0 1 0.000000 -55535.563881 341655911.461232
eval 16 S 1 7 0 0 3 0 1 0 -2465.034318118 9 0 0 0 0 0 0 0 0 0
get 16 S 1 7 0 0 3 0 1 0 -2465.034318118 9 0 0 0 0 0 1 0.000000 -29165.495295 347400713.517637
eval 16 S 2 7 0 0 4 0 1 0 -2514.045172395 9 0 0 0 0 0 0 0 0 0
get 16 S 2 7 0 0 4 0 1 0 -2514.045172395 9 0 0 0 0 0 1 0.000000 -29165.495295 354308199.079535
eval 16 S 3 7 0 0 0 1 1 0 -2559.149416305 9 0 0 0 0 0 0 0 0 0
get 16 S 3 7 0 0 0 1 1 0 -2559.149416305 9 0 0 0 1 0 1 0.000000 -29165.495295 360665095.285176
eval 16 S 4 6 0 0 1 1 1 0 -2368.022684566 0 0 0 0 0 0 0 0 0 0
get 16 S 4 6 0 0 1 1 1 0 -2368.022684566 0 0 0 0 1 0 1 0.000000 -158220.411516 333599045.300099
eval 16 S 5 7 0 0 2 1 1 0 -2587.659233279 0 0 0 0 0 0 0 0 0 0
get 16 S 5 7 0 0 2 1 1 0 -2587.659233279 0 0 0 0 1 0 1 0.000000 -145035.377223 364567338.370781
eval 16 Z 0 7 0 0 3 1 1 0 -2424.460185268 9 0 0 0 0 0 0 0 0 0
get 16 Z 0 7 0 0 3 1 1 0 -2424.460185268 9 0 0 0 1 0 1 0.000000 -55535.563881 341655911.461232
eval 16 Z 1 7 0 0 4 1 1 0 -2462.966041918 9 0 0 0 0 0 0 0 0 0
get 16 Z 1 7 0 0 4 1 1 0 -2462.966041918 9 0 0 0 1 0 1 0.000000 -42350.529588 347096030.034678
eval 16 Z 2 7 0 0 0 0 1 0 -2546.293709279 9 0 0 0 0 0 0 0 0 0
get 16 Z 2 7 0 0 0 0 1 0 -2546.293709279 9 0 0 0 0 0 1 0.000000 -29165.495295 358853239.279398
eval 16 Z 3 6 0 0 1 0 1 0 -2355.613027366 0 0 0 0 0 0 0 0 0 0
get 16 Z 3 6 0 0 1 0 1 0 -2355.613027366 0 0 0 0 0 0 1 0.000000 -158220.411516 331850054.608106
eval 16 Z 4 7 0 0 2 0 1 0 -2571.559073505 0 0 0 0 0 0 0 0 0 0
get 16 Z 4 7 0 0 2 0 1 0 -2571.559073505 0 0 0 0 0 0 1 0.000000 -145035.377223 362298216.095241
eval 16 Z 5 7 0 0 3 0 1 0 -2580.119372553 0 0 0 0 0 0 0 0 0 0
get 16 Z 5 7 0 0 3 0 1 0 -2580.119372553 0 0 0 0 0 0 1 0.000000 -145035.377223 363504686.436390
eval 16 L 0 7 0 0 4 0 1 0 -2374.239482314 10 0 0 0 0 0 0 0 0 0
get 16 L 0 7 0 0 4 0 1 0 -2374.239482314 10 0 0 0 0 0 1 0.000000 -42661.132556 334590786.831318
eval 16 L 1 7 0 0 0 1 1 0 -2376.508145963 10 0 0 0 0 0 0 0 0 0
get 16 L 1 7 0 0 0 1 1 0 -2376.508145963 10 0 0 0 1 0 1 0.000000 -16291.063970 334936897.529433
eval 16 L 2 7 0 0 1 1 1 0 -2491.634714470 10 0 0 0 0 0 0 0 0 0
get 16 L 2 7 0 0 1 1 1 0 -2491.634714470 10 0 0 0 1 0 1 0.000000 -16291.063970 351162591.235127
eval 16 L 3 7 0 0 2 1 1 0 -2513.470851130 10 0 0 0 0 0 0 0 0 0
get 16 L 3 7 0 0 2 1 1 0 -2513.470851130 10 0 0 0 1 0 1 0.000000 -16291.063970 354240129.893280
eval 16 L 4 7 0 0 3 1 1 0 -2524.329301180 0 0 0 0 0 0 0 0 0 0
get 16 L 4 7 0 0 3 1 1 0 -2524.329301180 0 0 0 0 1 0 1 0.000000 -145035.377223 355641752.435521
eval 16 L 5 7 0 0 4 1 1 0 -2509.663852479 0 0 0 0 0 0 0 0 0 0
get 16 L 5 7 0 0 4 1 1 0 -2509.663852479 0 0 0 0 1 0 1 0.000000 -158220.411516 353561650.252868
eval 16 J 0 7 0 0 0 0 1 0 -2348.143282864 10 0 0 0 0 0 0 0 0 0
get 16 J 0 7 0 0 0 0 1 0 -2348.143282864 10 0 0 0 0 0 1 0.000000 -42661.132556 330912843.984158
eval 16 J 1 7 0 0 1 0 1 0 -2384.048006689 10 0 0 0 0 0 0 0 0 0
get 16 J 1 7 0 0 1 0 1 0 -2384.048006689 10 0 0 0 0 0 1 0.000000 -29476.098263 335986364.429530
eval 16 J 2 7 0 0 2 0 1 0 -2482.886900121 10 0 0 0 0 0 0 0 0 0
get 16 J 2 7 0 0 2 0 1 0 -2482.886900121 10 0 0 0 0 0 1 0.000000 -29476.098263 349916507.851983
eval 16 J 3 7 0 0 3 0 1 0 -2480.895500980 10 0 0 0 0 0 0 0 0 0
get 16 J 3 7 0 0 3 0 1 0 -2480.895500980 10 0 0 0 0 0 1 0.000000 -16291.063970 349649029.326798
eval 16 J 4 7 0 0 4 0 1 0 -2524.329301180 0 0 0 0 0 0 0 0 0 0
get 16 J 4 7 0 0 4 0 1 0 -2524.329301180 0 0 0 0 0 0 1 0.000000 -145035.377223 355641752.435521
eval 16 J 5 7 0 0 0 1 1 0 -2518.411666828 0 0 0 0 0 0 0 0 0 0
get 16 J 5 7 0 0 0 1 1 0 -2518.411666828 0 0 0 0 1 0 1 0.000000 -145035.377223 354807733.636012
eval 16 T 3 7 0 0 1 1 1 0 -2513.470851130 10 0 0 0 0 0 0 0 0 0
get 16 T 3 7 0 0 1 1 1 0 -2513.470851130 10 0 0 0 1 0 1 -582198215978.398193 -16291.063970 -581843975848.504883
eval 16 T 2 7 0 0 2 1 1 0 -2459.059364320 10 0 0 0 0 0 0 0 0 0
get 16 T 2 7 0 0 2 1 1 0 -2459.059364320 10 0 0 0 1 0 1 -582198215978.398193 -16291.063970 -581851644487.729492
eval 16 T 4 7 0 0 3 1 1 0 -2524.329301180 0 0 0 0 0 0 0 0 0 0
get 16 T 4 7 0 0 3 1 1 0 -2524.329301180 0 0 0 0 1 0 1 -582198215978.398193 -145035.377223 -581842574225.962646
eval 16 T 3 7 2 0 4 1 1 0 -2409.031840716 0 0 0 0 0 0 0 0 0 0
get 16 T 3 7 2 0 4 1 1 0 -2409.031840716 0 0 0 0 1 0 1 -582198215978.398193 -158220.411516 -581858837189.851562
eval 16 T 3 7 3 0 0 0 1 0 -2429.734384222 10 0 0 0 0 0 0 0 0 0
get 16 T 3 7 3 0 0 0 1 0 -2429.734384222 10 0 0 0 0 0 1 -582198215978.398193 -16291.063970 -581855777488.053955
eval 16 T 2 8 2 0 1 0 1 0 -2535.183574593 8 0 0 0 0 0 0 0 0 0
get 16 T 2 8 2 0 1 0 1 0 -2535.183574593 8 0 0 0 0 0 1 -582198215978.398193 -42039.926620 -581840941452.302979
safe 17 I 0 0 0 0 0 0 0 0 0 7 8 0 0 0 0 0 0 0 0
safe 17 O 0 0 0 0 0 0 0 0 0 7 8 0 0 0 0 0 0 0 0
safe 17 S 0 0 0 0 0 0 0 0 0 7 8 0 0 0 0 0 0 0 0
safe 17 Z 0 0 0 0 0 0 0 0 0 7 8 0 0 0 0 0 0 0 0
safe 17 L 0 0 0 0 0 0 0 0 0 7 8 0 0 0 0 0 0 0 0
safe 17 J 0 0 0 0 0 0 0 0 0 7 8 0 0 0 0 0 0 0 0
safe 17 T 0 0 0 0 0 0 0 0 0 7 8 0 0 0 0 0 0 0 0
eval 17 I 0 14 0 0 0 0 2 0 -4109.292302596 8 0 0 0 0 0 0 0 0 0
get 17 I 0 14 0 0 0 0 2 0 -4109.292302596 8 0 0 0 0 0 2 -273981541836.439087 -52739.940578 -273402415448.078491
eval 17 I 1 14 0 0 1 0 2 0 -4081.696559532 8 0 0 0 0 0 0 0 0 0
get 17 I 1 14 0 0 1 0 2 0 -4081.696559532 8 0 0 0 0 0 2 -273981541836.439087 -52739.940578 -273406304718.915619
eval 17 I 2 14 0 0 2 0 2 0 -4081.696559532 8 0 0 0 0 0 0 0 0 0
get 17 I 2 14 0 0 2 0 2 0 -4081.696559532 8 0 0 0 0 0 2 -273981541836.439087 -52739.940578 -273406304718.915619
eval 17 I 3 14 0 0 3 0 2 0 -4015.900783208 8 0 0 0 0 0 0 0 0 0
get 17 I 3 14 0 0 3 0 2 0 -4015.900783208 8 0 0 0 0 0 2 -273981541836.439087 -52739.940578 -273415577801.125061
eval 17 I 4 14 0 0 4 0 2 0 -4003.274950984 8 0 0 0 0 0 0 0 0 0
get 17 I 4 14 0 0 4 0 2 0 -4003.274950984 8 0 0 0 0 0 2 -273981541836.439087 -52739.940578 -273417357252.432068
eval 17 I 5 14 0 0 0 1 2 0 -4048.093921171 8 0 0 0 0 0 0 0 0 0
get 17 I 5 14 0 0 0 1 2 0 -4048.093921171 8 0 0 0 1 0 2 -273981541836.439087 -52739.940578 -273411040585.644226
eval 17 O -1 14 0 0 1 1 2 0 -4283.949254825 8 0 0 0 0 0 0 0 0 0
get 17 O -1 14 0 0 1 1 2 0 -4283.949254825 8 0 0 0 1 0 2 0.000000 -65924.925723 603728890.991833
eval 17 O 0 14 0 0 2 1 2 0 -4233.224363108 8 0 0 0 0 0 0 0 0 0
get 17 O 0 14 0 0 2 1 2 0 -4233.224363108 8 0 0 0 1 0 2 0.000000 -65924.925723 596579859.287426
eval 17 O 1 14 0 0 3 1 2 0 -4315.955411108 8 0 0 0 0 0 0 0 0 0
get 17 O 1 14 0 0 3 1 2 0 -4315.955411108 8 0 0 0 1 0 2 0.000000 -39554.955434 608266123.740893
eval 17 O 2 14 0 0 4 1 2 0 -4206.942009608 8 0 0 0 0 0 0 0 0 0
get 17 O 2 14 0 0 4 1 2 0 -4206.942009608 8 0 0 0 1 0 2 0.000000 -39554.955434 592902064.062327
eval 17 O 3 14 0 0 0 0 2 0 -4095.255094808 16 0 0 0 0 0 0 0 0 0
get 17 O 3 14 0 0 0 0 2 0 -4095.255094808 16 0 0 0 0 0 2 0.000000 63440.111296 577264201.576766
eval 17 O 4 14 0 0 1 0 2 0 -4124.210961608 16 0 0 0 0 0 0 0 0 0
get 17 O 4 14 0 0 1 0 2 0 -4124.210961608 16 0 0 0 0 0 2 0.000000 63440.111296 581345164.645878
eval 17 S 0 14 0 0 2 0 2 0 -4359.756783497 8 0 0 0 0 0 0 0 0 0
get 17 S 0 14 0 0 2 0 2 0 -4359.756783497 8 0 0 0 0 0 2 0.000000 -65924.925723 614413003.023703
eval 17 S 1 14 0 0 3 0 2 0 -4334.118678391 8 0 0 0 0 0 0 0 0 0
get 17 S 1 14 0 0 3 0 2 0 -4334.118678391 8 0 0 0 0 0 2 0.000000 -39554.955434 610826006.458558
eval 17 S 2 14 0 0 4 0 2 0 -4351.398132065 8 0 0 0 0 0 0 0 0 0
get 17 S 2 14 0 0 4 0 2 0 -4351.398132065 8 0 0 0 0 0 2 0.000000 -39554.955434 613261326.830250
eval 17 S 3 14 0 0 0 1 2 0 -4216.076365456 8 0 0 0 0 0 0 0 0 0
get 17 S 3 14 0 0 0 1 2 0 -4216.076365456 8 0 0 0 1 0 2 0.000000 -39554.955434 594189435.949112
eval 17 S 4 14 0 0 1 1 2 0 -4191.257051056 16 0 0 0 0 0 0 0 0 0
get 17 S 4 14 0 0 1 1 2 0 -4191.257051056 16 0 0 0 1 0 2 0.000000 63440.111296 590794462.670888
eval 17 S 5 14 0 0 2 1 2 0 -4235.292639308 16 0 0 0 0 0 0 0 0 0
get 17 S 5 14 0 0 2 1 2 0 -4235.292639308 16 0 0 0 1 0 2 0.000000 63440.111296 597000721.686524
eval 17 Z 0 14 0 0 3 1 2 0 -4334.937469097 8 0 0 0 0 0 0 0 0 0
get 17 Z 0 14 0 0 3 1 2 0 -4334.937469097 8 0 0 0 1 0 2 0.000000 -65924.925723 610915034.678749
eval 17 Z 1 14 0 0 4 1 2 0 -4358.937992791 8 0 0 0 0 0 0 0 0 0
get 17 Z 1 14 0 0 4 1 2 0 -4358.937992791 8 0 0 0 1 0 2 0.000000 -52739.940578 614310789.818367
eval 17 Z 2 14 0 0 0 0 2 0 -4334.229316633 8 0 0 0 0 0 0 0 0 0
get 17 Z 2 14 0 0 0 0 2 0 -4334.229316633 8 0 0 0 0 0 2 0.000000 -39554.955434 610841599.518947
eval 17 Z 3 14 0 0 1 0 2 0 -4220.212917856 16 0 0 0 0 0 0 0 0 0
get 17 Z 3 14 0 0 1 0 2 0 -4220.212917856 16 0 0 0 0 0 2 0.000000 63440.111296 594875425.740000
eval 17 Z 4 14 0 0 2 0 2 0 -4162.301184256 16 0 0 0 0 0 0 0 0 0
get 17 Z 4 14 0 0 2 0 2 0 -4162.301184256 16 0 0 0 0 0 2 0.000000 63440.111296 586713499.601776
eval 17 Z 5 14 0 0 3 0 2 0 -4225.684502382 16 0 0 0 0 0 0 0 0 0
get 17 Z 5 14 0 0 3 0 2 0 -4225.684502382 16 0 0 0 0 0 2 0.000000 63440.111296 595646576.351183
eval 17 L 0 14 0 0 4 0 2 0 -4300.117353972 8 0 0 0 0 0 0 0 0 0
get 17 L 0 14 0 0 4 0 2 0 -4300.117353972 8 0 0 0 0 0 2 0.000000 -65924.925723 606007580.004059
eval 17 L 1 14 0 0 0 1 2 0 -4264.981750182 8 0 0 0 0 0 0 0 0 0
get 17 L 1 14 0 0 0 1 2 0 -4264.981750182 8 0 0 0 1 0 2 0.000000 -39554.955434 601082031.163963
eval 17 L 2 14 0 0 1 1 2 0 -4176.304408107 8 0 0 0 0 0 0 0 0 0
get 17 L 2 14 0 0 1 1 2 0 -4176.304408107 8 0 0 0 1 0 2 0.000000 -39554.955434 588584081.764806
eval 17 L 3 14 0 0 2 1 2 0 -4163.249674883 8 0 0 0 0 0 0 0 0 0
get 17 L 3 14 0 0 2 1 2 0 -4163.249674883 8 0 0 0 1 0 2 0.000000 -39554.955434 586744182.288398
eval 17 L 4 14 0 0 3 1 2 0 -4116.196391333 17 0 0 0 0 0 0 0 0 0
get 17 L 4 14 0 0 3 1 2 0 -4116.196391333 17 0 0 0 1 0 2 0.000000 76314.494637 580228486.751161
eval 17 L 5 14 0 0 4 1 2 0 -4196.426813085 17 0 0 0 0 0 0 0 0 0
get 17 L 5 14 0 0 4 1 2 0 -4196.426813085 17 0 0 0 1 0 2 0.000000 63129.509492 591522764.618043
eval 17 J 0 14 0 0 0 0 2 0 -4339.171854822 8 0 0 0 0 0 0 0 0 0
get 17 J 0 14 0 0 0 0 2 0 -4339.171854822 8 0 0 0 0 0 2 0.000000 -65924.925723 611511817.772257
eval 17 J 1 14 0 0 1 0 2 0 -4174.795560458 8 0 0 0 0 0 0 0 0 0
get 17 J 1 14 0 0 1 0 2 0 -4174.795560458 8 0 0 0 0 0 2 0.000000 -52739.940578 588358243.793826
eval 17 J 2 14 0 0 2 0 2 0 -4248.994969133 8 0 0 0 0 0 0 0 0 0
get 17 J 2 14 0 0 2 0 2 0 -4248.994969133 8 0 0 0 0 0 2 0.000000 -52739.940578 598815711.658426
eval 17 J 3 14 0 0 3 0 2 0 -4195.825025033 8 0 0 0 0 0 0 0 0 0
get 17 J 3 14 0 0 3 0 2 0 -4195.825025033 8 0 0 0 0 0 2 0.000000 -39554.955434 591335265.741150
eval 17 J 4 14 0 0 4 0 2 0 -4083.621041183 17 0 0 0 0 0 0 0 0 0
get 17 J 4 14 0 0 4 0 2 0 -4083.621041183 17 0 0 0 0 0 2 0.000000 76314.494637 575637403.298410
eval 17 J 5 14 0 0 0 1 2 0 -4123.736252059 17 0 0 0 0 0 0 0 0 0
get 17 J 5 14 0 0 0 1 2 0 -4123.736252059 17 0 0 0 1 0 2 0.000000 76314.494637 581291134.724423
eval 17 T 3 14 0 0 1 1 2 0 -4130.674324733 8 0 0 0 0 0 0 0 0 0
get 17 T 3 14 0 0 1 1 2 0 -4130.674324733 8 0 0 0 1 0 2 -582193876275.879517 -39554.955434 -581611723177.043823
eval 17 T 3 15 2 0 2 1 2 0 -4240.533356978 15 0 0 0 0 0 0 0 0 0
get 17 T 3 15 2 0 2 1 2 0 -4240.533356978 15 0 0 0 1 0 2 -582193876275.879517 50565.727954 -581596149815.727539
eval 17 T 3 15 3 0 3 1 2 0 -4299.308694931 15 0 0 0 0 0 0 0 0 0
get 17 T 3 15 3 0 3 1 2 0 -4299.308694931 15 0 0 0 1 0 2 -582193876275.879517 63750.713099 -581587852990.497070
eval 17 T 3 15 1 0 4 1 2 0 -4241.396961331 15 0 0 0 0 0 0 0 0 0
get 17 T 3 15 1 0 4 1 2 0 -4241.396961331 15 0 0 0 1 0 2 -582193876275.879517 63750.713099 -581596014916.635254
eval 17 T 2 14 0 0 0 0 2 0 -4241.455108407 8 0 0 0 0 0 0 0 0 0
get 17 T 2 14 0 0 0 0 2 0 -4241.455108407 8 0 0 0 0 0 2 -582193876275.879517 -39554.955434 -581596110027.209229
eval 17 T 4 14 0 0 1 0 2 0 -4116.196391333 17 0 0 0 0 0 0 0 0 0
get 17 T 4 14 0 0 1 0 2 0 -4116.196391333 17 0 0 0 0 0 2 -582193876275.879517 76314.494637 -581613647789.128296
safe 18 I 0 0 0 0 0 0 0 0 0 6 10 0 0 0 0 0 0 0 0
safe 18 O 0 0 0 0 0 0 0 0 0 6 10 0 0 0 0 0 0 0 0
safe 18 S 0 0 0 0 0 0 0 0 0 6 10 0 0 0 0 0 0 0 0
safe 18 Z 0 0 0 0 0 0 0 0 0 6 10 0 0 0 0 0 0 0 0
safe 18 L 0 0 0 0 0 0 0 0 0 6 10 0 0 0 0 0 0 0 0
safe 18 J 0 0 0 0 0 0 0 0 0 6 10 0 0 0 0 0 0 0 0
safe 18 T 0 0 0 0 0 0 0 0 0 6 10 0 0 0 0 0 0 0 0
eval 18 I 0 16 0 0 0 0 0 0 -4738.206973856 18 0 0 0 0 0 0 0 0 0
get 18 I 0 16 0 0 0 0 0 0 -4738.206973856 18 0 0 0 0 0 0 -273985626388.514648 50255.500710 -273317780830.430573
eval 18 I 1 15 0 0 1 0 0 0 -4418.537236573 10 0 0 0 0 0 0 0 0 0
get 18 I 1 15 0 0 1 0 0 0 -4418.537236573 10 0 0 0 0 0 0 -273985626388.514648 -65925.417207 -273362950752.165100
eval 18 I 2 15 0 0 2 0 0 0 -4411.127736126 10 0 0 0 0 0 0 0 0 0
get 18 I 2 15 0 0 2 0 0 0 -4411.127736126 10 0 0 0 0 0 0 -273985626388.514648 -65925.417207 -273363995035.291687
eval 18 I 3 15 0 0 3 0 0 0 -4418.537236573 10 0 0 0 0 0 0 0 0 0
get 18 I 3 15 0 0 3 0 0 0 -4418.537236573 10 0 0 0 0 0 0 -273985626388.514648 -65925.417207 -273362950752.165100
eval 18 I 4 16 0 0 4 0 0 0 -4757.574425767 18 0 0 0 0 0 0 0 0 0
get 18 I 4 16 0 0 4 0 0 0 -4757.574425767 18 0 0 0 0 0 0 -273985626388.514648 50255.500710 -273315051212.775513
eval 18 I 5 16 0 0 0 1 0 0 -4677.532511370 18 0 0 0 0 0 0 0 0 0
get 18 I 5 16 0 0 0 1 0 0 -4677.532511370 18 0 0 0 1 0 0 -273985626388.514648 50255.500710 -273326332192.002258
eval 18 O -1 16 0 0 1 1 0 0 -4901.585345449 18 0 0 0 0 0 0 0 0 0
get 18 O -1 16 0 0 1 1 0 0 -4901.585345449 18 0 0 0 1 0 0 0.000000 23885.333827 690845473.956531
eval 18 O 0 15 0 0 2 1 0 0 -4667.118429948 10 0 0 0 0 0 0 0 0 0
get 18 O 0 15 0 0 2 1 0 0 -4667.118429948 10 0 0 0 1 0 0 0.000000 -79110.500648 657697086.553742
eval 18 O 1 15 0 0 3 1 0 0 -4644.093069648 10 0 0 0 0 0 0 0 0 0
get 18 O 1 15 0 0 3 1 0 0 -4644.093069648 10 0 0 0 1 0 0 0.000000 -52740.333765 654478299.315414
eval 18 O 2 15 0 0 4 1 0 0 -4716.698911672 10 0 0 0 0 0 0 0 0 0
get 18 O 2 15 0 0 4 1 0 0 -4716.698911672 10 0 0 0 1 0 0 0.000000 -52740.333765 664711250.410896
eval 18 O 3 15 0 0 0 0 0 0 -4652.169068775 10 0 0 0 0 0 0 0 0 0
get 18 O 3 15 0 0 0 0 0 0 -4652.169068775 10 0 0 0 0 0 0 0.000000 -52740.333765 655616517.698536
eval 18 O 4 15 0 0 1 0 0 0 -4597.530283222 20 0 0 0 0 0 0 0 0 0
get 18 O 4 15 0 0 1 0 0 0 -4597.530283222 20 0 0 0 0 0 0 0.000000 76004.459329 648044559.560652
eval 18 S 0 16 0 0 2 0 0 0 -5010.485293321 18 0 0 0 0 0 0 0 0 0
get 18 S 0 16 0 0 2 0 0 0 -5010.485293321 18 0 0 0 0 0 0 0.000000 23885.333827 706193658.204657
eval 18 S 1 15 0 0 3 0 0 0 -4716.829759170 10 0 0 0 0 0 0 0 0 0
get 18 S 1 15 0 0 3 0 0 0 -4716.829759170 10 0 0 0 0 0 0 0.000000 -52740.333765 664729691.847710
eval 18 S 2 15 0 0 4 0 0 0 -4772.608219605 10 0 0 0 0 0 0 0 0 0
get 18 S 2 15 0 0 4 0 0 0 -4772.608219605 10 0 0 0 0 0 0 0.000000 -52740.333765 672591018.731350
eval 18 S 3 15 0 0 0 1 0 0 -4759.681493355 10 0 0 0 0 0 0 0 0 0
get 18 S 3 15 0 0 0 1 0 0 -4759.681493355 10 0 0 0 1 0 0 0.000000 -52740.333765 670769146.636027
eval 18 S 4 15 0 0 1 1 0 0 -4670.856254997 10 0 0 0 0 0 0 0 0 0
get 18 S 4 15 0 0 1 1 0 0 -4670.856254997 10 0 0 0 1 0 0 0.000000 -52740.333765 658250259.796846
eval 18 S 5 15 0 0 2 1 0 0 -4605.070143948 20 0 0 0 0 0 0 0 0 0
get 18 S 5 15 0 0 2 1 0 0 -4605.070143948 20 0 0 0 1 0 0 0.000000 76004.459329 649107215.456171
eval 18 Z 0 15 0 0 3 1 0 0 -4641.022230498 10 0 0 0 0 0 0 0 0 0
get 18 Z 0 15 0 0 3 1 0 0 -4641.022230498 10 0 0 0 1 0 0 0.000000 -79110.500648 654019129.996727
eval 18 Z 1 15 0 0 4 1 0 0 -4755.852684870 10 0 0 0 0 0 0 0 0 0
get 18 Z 1 15 0 0 4 1 0 0 -4755.852684870 10 0 0 0 1 0 0 0.000000 -65925.417207 670216335.416606
eval 18 Z 2 15 0 0 0 0 0 0 -4736.197211081 10 0 0 0 0 0 0 0 0 0
get 18 Z 2 15 0 0 0 0 0 0 -4736.197211081 10 0 0 0 0 0 0 0.000000 -52740.333765 667459309.502772
eval 18 Z 3 15 0 0 1 0 0 0 -4763.928683997 10 0 0 0 0 0 0 0 0 0
get 18 Z 3 15 0 0 1 0 0 0 -4763.928683997 10 0 0 0 0 0 0 0.000000 -52740.333765 671367738.883169
eval 18 Z 4 15 0 0 2 0 0 0 -4733.585293905 20 0 0 0 0 0 0 0 0 0
get 18 Z 4 15 0 0 2 0 0 0 -4733.585293905 20 0 0 0 0 0 0 0.000000 76004.459329 667219934.872107
eval 18 Z 5 16 0 0 3 0 0 0 -4900.808507645 18 0 0 0 0 0 0 0 0 0
get 18 Z 5 16 0 0 3 0 0 0 -4900.808507645 18 0 0 0 0 0 0 0.000000 63440.584151 690775542.930877
eval 18 L 0 16 0 0 4 0 0 0 -4874.319644396 18 0 0 0 0 0 0 0 0 0
get 18 L 0 16 0 0 4 0 0 0 -4874.319644396 18 0 0 0 0 0 0 0.000000 23885.333827 687002689.716564
eval 18 L 1 15 0 0 0 1 0 0 -4622.484546854 10 0 0 0 0 0 0 0 0 0
get 18 L 1 15 0 0 0 1 0 0 -4622.484546854 10 0 0 0 1 0 0 0.000000 -52740.333765 651432828.719212
eval 18 L 2 15 0 0 1 1 0 0 -4649.977207282 10 0 0 0 0 0 0 0 0 0
get 18 L 2 15 0 0 1 1 0 0 -4649.977207282 10 0 0 0 1 0 0 0.000000 -52740.333765 655307600.250013
eval 18 L 3 15 0 0 2 1 0 0 -4545.270724657 10 0 0 0 0 0 0 0 0 0
get 18 L 3 15 0 0 2 1 0 0 -4545.270724657 10 0 0 0 1 0 0 0.000000 -52740.333765 640550436.277900
eval 18 L 4 15 0 0 3 1 0 0 -4554.076686082 10 0 0 0 0 0 0 0 0 0
get 18 L 4 15 0 0 3 1 0 0 -4554.076686082 10 0 0 0 1 0 0 0.000000 -52740.333765 641791534.378255
eval 18 L 5 16 0 0 4 1 0 0 -4808.894621996 18 0 0 0 0 0 0 0 0 0
get 18 L 5 16 0 0 4 1 0 0 -4808.894621996 18 0 0 0 1 0 0 0.000000 50255.500710 677808162.005577
eval 18 J 0 16 0 0 0 0 0 0 -4885.452416546 18 0 0 0 0 0 0 0 0 0
